table_name,column_description,column_name
PAY_PAYMENT_METHOD,"Identifies the parent order from which the payment method is copied, in case of returns. For a pure return, the payment method is copied to the return order to issue a refund against the original settlement. For an exchange, the payment method is copied to be used as return credit for exchange item(s). For example, if a return line is created against an order line from order id 1001, then the return order payment method will reference parentOrderId 1001.",PARENT_ORDER_ID
PAY_PAYMENT_METHOD,"Identifies the payment group of the parent payment method which is being copied, in case of returns. For example, if a return line is created against an order which has payment method id PM01 which is part of payment group A, then the return order payment method will reference parentPaymentGroup A.",PARENT_PAYMENT_GROUP_ID
PAY_PAYMENT_METHOD,"Identifies the parent payment method which is being copied, in case of returns. For a pure return, the payment method is copied to the return order to issue a refund against the original settlement. For an exchange, the payment method is copied to be used as return credit for exchange item(s). For example, if a return line is created against an order which has payment method id PM01, then the return order payment method will reference parentPaymentMethodId PM01.",PARENT_PAYMENT_METHOD_ID
PAY_PAYMENT_METHOD,"Indicates if a payment method is voided. Used when a payment method is removed from an order during a POS transaction or in case of a cancellation or post void. When isVoided is updated to true, a void transaction is attempted against any successful settlement and refund transactions. If the void against a settlement fails, then a refund is immediately attempted. If the void against a refund fails, then manual intervention is required to capture a new payment method.",IS_VOIDED
PAY_PAYMENT_METHOD,"Indicates if a payment method is copied from the parent order, in case of returns. When a return is created, return credit is carried from the original order to the return order by copying a payment method and settlement transactions to the return order. Only settlements which are closed, successful, and valid for return are copied for a total processed amount equal to the return invoice total. These copied settlements are used for performing-follow on refunds in case of a pure return or an exchange where the exchange item value is less than the return item value.",IS_COPIED
PAY_PAYMENT_METHOD,Account id indicates gateway configuration that is picked while contacting gateway for this payment method.,GATEWAY_ACCOUNT_ID
PAY_PAYMENT_METHOD,"Location id indicates the location where operation is performed, also used to fetch gateway account information.",LOCATION_ID
PAY_PAYMENT_METHOD,"Indicates the transaction/order number of the additional purchases during pick up. This is used to identify the payments done for those such items and UI to decide if certain actions be allowed or not. Example: Allow Void tender for the newly added payments, not the ones associated to original order.",TRANSACTION_REFERENCE_ID
PAY_PAYMENT_METHOD,"Field indicates whether payment method is captured in edge mode. This is currently set by POS, when application is running in edge mode.  This value can be used to determine the follow on transaction processing mechanism. This will be used in followup",CAPTURED_IN_EDGE_MODE
PAY_PAYMENT_METHOD,Gift card''s amount to be activated,MERCHANDISE_AMOUNT
PAY_PAYMENT_METHOD,"The selling channel the payment was captured from. In most cases this is the same as the selling channel from the order, however, if for example, the order was captured in contact center but the payment was captured in Digital Self Service, the order and the payment will have a different source",CAPTURED_SOURCE
PAY_PAYMENT_METHOD,The identifier of the payment method account owner. This is used by the payment provider to link tokenized payment information to the account holder when performing payment gateway transactions.,SHOPPER_REFERENCE
PAY_PAYMENT_METHOD,"This attribute is used to persist the calculated amount value from outside the system. For example, if a retailer wants to display items that can be purchased from the available items in the cart based on the balance in the customer''s account.",SUGGESTED_AMOUNT
PAY_PAYMENT_METHOD,Field on the entity to store purge date),PURGE_DATE
PAY_PAYMENT_METHOD,"Identifier of the payment type. Used by the calculate and execute services to determine what type of payment transactions to create and whether third party payment gateway is required. For instance, when a cash payment method is saved, a closed, successful settlement is created and no gateway is called. When a credit card payment method is saved, an open auth is created and a gateway is called to process the auth.",PAYMENT_TYPE
PAY_PAYMENT_METHOD,"Identifier of the card type. Used to further categorize Visa, Mastercard, and other card types within the payment type credit card.",CARD_TYPE
PAY_PAYMENT_METHOD,"Account type, if the payment method is e-check or paper check. Included in the payment gateway request and used by the gateway to determine if the account is business checking, personal checking, etc.",ACCOUNT_TYPE
PAY_PAYMENT_METHOD,"Identifies if a gift card is ready for payment or activation. If the value is Tender, the gift card is already activated and ready for a transaction. If the value is Merchandise, the gift card is not activated yet.",PAYMENT_CATEGORY
PAY_BILLING_ADDRESS,Field on the entity to store purge date),PURGE_DATE
PAY_PAYMENT_METHOD_ATTRIBUTE,Name of the field included in the corresponding value,NAME
PAY_PAYMENT_METHOD_ATTRIBUTE,Value of the data specified by the corresponding name.,VALUE
PAY_PAYMENT_METHOD_ATTRIBUTE,Field on the entity to store purge date),PURGE_DATE
PAY_PAYMENT_TRANSACTION,"Unique identifier of the payment transaction, as defined by an external system. If not defined by an external system, then the payment component populates this field.",PAYMENT_TRANSACTION_ID
PAY_PAYMENT_TRANSACTION,"Amount requested to be processed, as input by the customer. Used as a record of the requested amount as compared with the actual processed amount. For example, if a customer purchases a $200 item in store and pays using credit card, then a settlement transaction with $200 requested amount is sent to the gateway. If the gateway responds with a processed amount of only $50, then the requested amount remains $200 as a record of what was requested.",REQUESTED_AMOUNT
PAY_PAYMENT_TRANSACTION,Identifier of the request sent to the payment processor. Populated by the payment gateway and used to uniquely identify the transaction in the third party system for any reconciliation or troubleshooting. Used to populate the followOnId for follow-on payment transactions.,REQUEST_ID
PAY_PAYMENT_TRANSACTION,Unique token of the request sent to the payment processor. Populated by the payment gateway and used to uniquely identify the transaction in the third party system for any reconciliation or troubleshooting. Used to populate the followOnToken for follow-on payment transactions.,REQUEST_TOKEN
PAY_PAYMENT_TRANSACTION,Timestamp that the request was sent to the payment gateway. Used for auditing purposes.,REQUESTED_DATE
PAY_PAYMENT_TRANSACTION,"Identifier of the original requestId to be used for follow-on payment transactions. Populated only for follow-on transactions (settlements or refunds). For example, if an authorization has requestId A, then when a follow-on settlement is created, the settlement has followOnId A. Should not be populated for authorizations, standalone settlements, standalone refunds, or other transactions which are not follow-ons of an initial transaction.",FOLLOW_ON_ID
PAY_PAYMENT_TRANSACTION,"Identifier of the original requestToken to be used for follow-on payment transactions. Populated only for follow-on transactions. For example, if an authorization has requestToken B, then when a follow-on settlement is created, the settlement has followOnToken B.",FOLLOW_ON_TOKEN
PAY_PAYMENT_TRANSACTION,Timestamp that the transaction was processed by the payment gateway. Populated by the payment gateway. Used for auditing purposes.,TRANSACTION_DATE
PAY_PAYMENT_TRANSACTION,"Expiration date of the transaction. Populated by the payment gateway. If not populated by the gateway, then populated using the payment configuration settlementExpiryDays or authorizationExpiryDays. Auth expiry days is used to mark an auth as expired and trigger re-authorization. Settlement expiry days is used to determine whether a follow-on refund can be performed if a settlement is expired, a standalone refund is performed.",TRANSACTION_EXPIRY_DATE
PAY_PAYMENT_TRANSACTION,"Amount currently processed in the payment transaction If an authorization is reduced, this field contains the amount authorized in OM but is not indicative of the amount held by the bank.",PROCESSED_AMOUNT
PAY_PAYMENT_TRANSACTION,"Amount from this transaction which has been used in follow-on transactions For example, the total amount which has been settled for an authorization transaction, or the total amount which has been refunded for a settlement transaction. Used to determine how much can be processed against this transaction. For example, if an authorization with $10 processed amount has $10 follow on processed amount, then this authorization cannot be used for further settlements.",FOLLOW_ON_PROCESSED_AMOUNT
PAY_PAYMENT_TRANSACTION,"Number of attempts remaining for the transaction to be processed. Populated during transaction creation by reading the payment configuration. If connectivity to the gateway cannot be established and the responseStatus is unavailable, then the remaining attempts count is used to determine how many times the payment component can retry sending this transaction to the gateway. For example, if remainingAttempts is 2 and and unavailable response is received, then a new transaction is created with remainingAttempts = 1, and that transaction is sent. When remainingAttempts = 0, a transaction is not retried.",REMAINING_ATTEMPTS
PAY_PAYMENT_TRANSACTION,"Number of follow-on payment transactions which exist against this parent payment transaction. Defaults to 0 if not included in the interface (e.g. for cash). Used for traceability. For example, if an authorization has two settlements, then the authorization followOnCount = 2.",FOLLOW_ON_COUNT
PAY_PAYMENT_TRANSACTION,Reconciliation id provided by the payment gateway. Used for reconciling transactions between the payment component and the payment gateway.,RECONCILIATION_ID
PAY_PAYMENT_TRANSACTION,"Response code of the payment transaction returned by the payment gateway. Unique to the gateway which processed the payment and used to gather further details about the outcome of a transaction. For each external response id, a description can be found in the gateway response mapping.",EXTERNAL_RESPONSE_ID
PAY_PAYMENT_TRANSACTION,Reason code associated with the transaction,REASON_ID
PAY_PAYMENT_TRANSACTION,"Indicates if a settlement transaction can be used for a follow-on refund. This flag is updated to false when a follow-on refund fails, or when a settlement is expired and the payment gateway does not support standalone refunds. For example, if a purchase is made on January 1 using a credit card, then the settlement expiry date is calculated as April 1 based on the gateway. When the customer returns the item on September 1, then because the settlement is expired, payment checks if the gateway supports standalone refunds. If not, then this flag is set to false on the settlement so that it does not get picked up for future refunds.",IS_VALID_FOR_REFUND
PAY_PAYMENT_TRANSACTION,"Indicates if a new authorization should be created in case settlement fails. Used in PayPal flows when settlement is executed after the authorization honor period, in which case a new authorization must be secured before settling. For example, if the honor period is 3 days and an authorization is secured on Monday, then when the order ships on Friday, a settlement is executed against the auth. The response from PayPal indicates that settlement failed and a new authorization is required, so this flag is set to true on the failed settlement. Payment reads this flag and immediately creates a new authorization for the open amount remaining on the payment method. After securing a new auth, the settlement is executed against this auth.",RE_AUTH_ON_SETTLEMENT_FAILURE
PAY_PAYMENT_TRANSACTION,"Indicates if a payment transaction is active and available for use. This is a read-only attribute which is true by default. This field is updated to false when an authorization expires. Payment transactions with isActive set to false are ignored for all payment processes, including follow-on settlements, payment summary updates, payment method updates, and payment status.",IS_ACTIVE
PAY_PAYMENT_TRANSACTION,"Remaining account balance for gift card and store credit payments. Used for display and informational purposes. The remaining balance is populated in balance check transactions based on the payment gateway response. For example, if requested amount is 10 and account balance is 5, then remaining balance is 0. If requested amount is 10 and account balance is 100, then remaining balance is 90.",REMAINING_BALANCE
PAY_PAYMENT_TRANSACTION,"Indicates if a transaction is copied from the parent order, in case of returns. When a return is created, return credit is carried from the original order to the return order by copying a payment method and settlement transactions to the return order. Only settlements which are closed, successful, and valid for return are copied for a total processed amount equal to the return invoice total. These copied settlements are used for performing-follow on refunds in case of a pure return or an exchange where the exchange item value is less than the return item value.",IS_COPIED
PAY_PAYMENT_TRANSACTION,"The time at which this transaction is schedule for execution. When the payment scheduler picks up open transactions and sends them to the payment gateway for execution, it picks up transactions which have a scheduledTimestamp which is in the past or null. This timestamp is populated based on the paymentConfiguration table for the selected payment rule. For example, if the payment configuration attribute is set to 3 hours and a transaction is created on January 1 at 1:00 PM, then the scheduled timestamp is set to January 1 at 4:00 PM. ",SCHEDULED_TIMESTAMP
PAY_PAYMENT_TRANSACTION,Order against which the payment transaction is processed. This is used to group transactions by order when executing open payment transactions.,ORDER_ID
PAY_PAYMENT_TRANSACTION,Order payment group against which the payment transaction is processed. This is used to group transactions by payment group when executing open payment transactions. ,PAYMENT_GROUP_ID
PAY_PAYMENT_TRANSACTION,"This field is populated with the number generated by payment collecting devices like MX terminal, when it processes the payment internally,  if it is SAF enabled. This takes place when it is unable to get the payment processed by interacting with payment processes.  This field is relevant to  Point of Sale (POS), where payment devices are in use.",STORE_AND_FORWARD_NUMBER
PAY_PAYMENT_TRANSACTION,"Indicates if a refund transaction is a gift card activation transaction. For example, if a customer returns an item and is issued a refund in the form of a new gift card, then an activation transaction is processed in the payment gateway to issue the new gift card, and a refund payment transaction is saved with isActivation = true. This differs from transactions with transaction type Activation, which is used to represent the purchasing of a gift card item and activation of the card, as opposed to activating a new gift card for a refund. This field is informational and does not affect the payment calculations.",IS_ACTIVATION
PAY_PAYMENT_TRANSACTION,This flag indicates if the payment transaction is on hold from processing,ON_HOLD
PAY_PAYMENT_TRANSACTION,Network transaction identifier that was returned for a previous authorization in the series. This field is supported only for merchant-initiated transactions. The value for this field was returned in the ccAuthReply_paymentNetworkTransactionID field in the reply message for either the original authorization in the series or the previous authorization in the series.,NETWORK_TRANSACTION_ID
PAY_PAYMENT_TRANSACTION,A unique identifier for a given transaction,UNIQUE_TRANSACTION_ID
PAY_PAYMENT_TRANSACTION,This flag indicates if the payment transaction is for Chargeback from the customer by the reatiler,IS_CHARGEBACK
PAY_PAYMENT_TRANSACTION,"Timestamp in which the callback event has occured. This value will only be populated for gateway that uses callback to update the transaction status.  For example Adyen uses callback to update the payment transaction status. In most cases, this field and the payment transaction date will hold the same value, however, if the implementation requires any payment transaction to be closed prior to recieving the callback, these fields may hold different valeus for reporting purposes.",NOTIFICATION_TIMESTAMP
PAY_PAYMENT_TRANSACTION,"Unique alternate identifier of order, as defined by external system",JSON_STORE
PAY_PAYMENT_TRANSACTION,Field on the entity to store purge date),PURGE_DATE
PAY_PAYMENT_TRANSACTION,Type of payment transaction. Used by the third party gateway to determine what type of transaction to process (e.g. settlement or refund). Used by payment to determine what updates are made to the payment summary.,TRANSACTION_TYPE
PAY_PAYMENT_TRANSACTION,"Status of the transaction, indicating whether it is open, in progress, or closed. If open, a transaction has not yet been sent to the gateway. If in progress, a transaction has been sent to the gateway, but no response has been received. If closed, then a transaction has been processed by the gateway and the responseStatus can be used to see the outcome. Used to identify open transactions which need to be sent to the payment gateway, or in progress transactions which need to be reconciled.",STATUS
PAY_PAYMENT_TRANSACTION,"Indicates the nature of the authorization payment transaction. Valid values are New Authorization, Advance Authorization and Reauthorization. This field will be populated only for transaction type Authorization.",AUTHORIZATION_TYPE
PAY_PAYMENT_TRANSACTION,Indicates how the transaction is processed by the Payment component. Refer to the processing mode entity for details about each mode. This flag is read by the execute service to determine if a payment transaction should be picked up or ignored.,PROCESSING_MODE
PAY_PAYMENT_TRANSACTION,"Response identifier E.g. Success, Failure, etc.",PAYMENT_RESPONSE_STATUS
PAY_PAYMENT_TRANSACTION,"Status of the payment transaction message sent to third party payment processors. If status is open, then the transaction has not yet been sent to the gateway. If status is in progress, then the transaction has been sent but connectivity has not been established to the gateway. If status is closed, then connectivity to the gateway has been established.",TRANSMISSION_STATUS
PAY_PAYMENT_TRANSACTION,"Indicates mode in which customer is interacting with the retailer. Used to automatically create a case if interaction mode is CustomerNotPresent and an authorization transaction fails. For example, if a scheduled re-authorization job tries to authorize an order, and the authorization transaction fails, then a case is automatically created in the case management component so that a CSR can follow up.",INTERACTION_MODE
PAY_PAYMENT_TRANSACTION,"Notification response status from gateway. This value should only be set by gateways which are using callback, and is used in base for responses processed through the callback endpoint. For example, Adyen uses callback to update the payment transaction status with the final response decision. In most cases, this field and the payment transaction status will hold the same value, however, if the implementation requires any payment transaction to be closed prior to recieving the callback, these fields may hold different valeus for reporting purposes.",NOTIFICATION_STATUS
PAY_PARENT_TRANSACTION,Parent payment method against which the follow-on transaction is processed.,PARENT_PAYMENT_METHOD_ID
PAY_PARENT_TRANSACTION,Parent payment transaction against which the follow-on transaction is processed.,PARENT_PAYMENT_TRAN_ID
PAY_PARENT_TRANSACTION,Follow-on amount which is processed against the parent transaction.,AMOUNT
PAY_PARENT_TRANSACTION,Field on the entity to store purge date),PURGE_DATE
PAY_PAYMENT_TRANSACTION_DETAIL,Unique identifier of the payment transaction detail,PAYMENT_TRANSACTION_DETAIL_ID
PAY_PAYMENT_TRANSACTION_DETAIL,"Reference identifier. If referenceTypeId is Invoice, then the referenceId is the invoiceId.",REFERENCE_ID
PAY_PAYMENT_TRANSACTION_DETAIL,"Amount associated with the reference. Used to determine the amount from each invoice which is processed against a payment transaction. For instance, if a $100 shipment invoiceId ABC has $40 settled on credit card 1 and $60 settled on credit card 2, then the credit card 1 settlement has a record in this table with invoiceId ABC, amount $40, and the credit card 2 settlement record has a record in this table with invoiceId ABC, amount $60.",AMOUNT
PAY_PAYMENT_TRANSACTION_DETAIL,Field on the entity to store purge date),PURGE_DATE
PAY_PAYMENT_TRANSACTION_DETAIL,"Reference type identifier. If Invoice, then the transaction processed amount is used to update the invoice processed amount. Used to determine which invoices have been processed against which payment transactions.",REFERENCE_TYPE
PAY_PAYMENT_TRAN_DETAIL_GROUP,Payment hint group name for which the parentPaymentTransactionDetail was created.,GROUP_NAME
PAY_PAYMENT_TRAN_DETAIL_GROUP,Field on the entity to store purge date),PURGE_DATE
PAY_PAYMENT_TRANSACTION_GROUP,Unique identifier of the group,GROUP_NAME
PAY_PAYMENT_TRANSACTION_GROUP,Reference type identifier,GROUP_TYPE
PAY_PAYMENT_TRANSACTION_GROUP,Amount associated with the group,AMOUNT
PAY_PAYMENT_TRANSACTION_GROUP,Field on the entity to store purge date),PURGE_DATE
PAY_PARENT_ORD_PAY_METHOD,"Identifier of the order for which payment needs to be processed. When payment processes a payment request, payment makes a get order details call for this order id and updates the payment summary accordingly.",PARENT_ORDER_ID
PAY_PARENT_ORD_PAY_METHOD,"Identifier of the order payment group, or group of items within an order, for which payment needs to be processed.",PARENT_PAYMENT_GROUP_ID
PAY_PARENT_ORD_PAY_METHOD,"Identifies the parent payment method from which the return credit has been borrowed. For example, if a return is created against an order which has payment method id PM01, then the return order payment method will reference PaymentMethodId PM01 if return credit was issued via a standalone return.",PARENT_PAYMENT_METHOD_ID
PAY_PARENT_ORD_PAY_METHOD,"Amount of return credit which has been borrowed from the parent order. For example, if a $30 cash refund is issued on a return order, and the parent order was paid in $50 cash, then the return credit amount is $30. This creates a return credit transaction for $30 against the $50 cash settlement, leaving $20 available to be refunded in future transactions.",AMOUNT
PAY_PARENT_ORD_PAY_METHOD,Field on the entity to store purge date),PURGE_DATE
PRC_ITEM_PRICE,"External unique identifier of the price, can be used during imports of prices from external application. Generated by system, if not specified on import.",PRICE_ID
PRC_ITEM_PRICE,Field on the entity to store purge date),PURGE_DATE
PRC_ITEM_PRICE,"List name for which the price record is applicable. Prices can be grouped into various lists based on various factors, such as SummerSaleList or GoldCustomerList etc.",LIST_ID
PRC_ITEM_PRICE,"Identifier of the location, if location-specific pricing exists. If this property is populated, then the price is said to be a ''store price'' or a ''web price'' otherwise",LOCATION_ID
PRC_ITEM_PRICE,"Identifier of the item. This property defines the itemId of the Item entity, for which the price is being saved",ITEM_ID
PRC_ITEM_PRICE,"Indicates base price at which the item is sold this field is used for display only and is not used in calculations. However, It is used to compare with Sale price attribute to determine if item is on sale, which will be used in promotion evaluation.",BASE_PRICE
PRC_ITEM_PRICE,Current selling price of the item price which the customer is charged,SELLING_PRICE
PRC_ITEM_PRICE,Currency code for the price record,CURRENCY_CODE
PRC_ITEM_PRICE,Date from which the price record is active,EFFECTIVE_START_DATE
PRC_ITEM_PRICE,Date after which this Item Price will expire,EFFECTIVE_END_DATE
PRC_ITEM_PRICE,Reserved for possible future use in base.,BEHAVIOR_AFTER_END_DATE
PRC_ITEM_PRICE,Reserved for possible future use in base.,HAS_ALERTS
PRC_ITEM_PRICE,Rank of the price if multiple active price records exist for an item then the lowest-ranked price is selected. Rank must be unique for an item-location combination.,RANK_X
PRC_COMBO_PROMOTION_CONFIG,Unique name for the promotion within a profile. This name will be communicated to order to Id the promo,PROMO_ID
PRC_COMBO_PROMOTION_CONFIG,Text describing promotion...full text for it,PROMO_DESC
PRC_COMBO_PROMOTION_CONFIG,Short Text describing promotion...limited to 25 Characters from UI,PROMO_SHORT_DESC
PRC_COMBO_PROMOTION_CONFIG,Short description of combo qualifier,PROMO_QUAL_SHORT_DESC
PRC_COMBO_PROMOTION_CONFIG,"If non-blank, coupon code required to qualify for the promotion.",COUPON_CODE
PRC_COMBO_PROMOTION_CONFIG,Event Id attached to the promo. This can help filter promotions attached to an event.,EVENT_ID
PRC_COMBO_PROMOTION_CONFIG,Qualifying template type.  Used for directing the UI to show right fields,QUAL_TEMPLATE
PRC_COMBO_PROMOTION_CONFIG,Target template type.  Used for directing the UI to show right fields,TARGET_TEMPLATE
PRC_COMBO_PROMOTION_CONFIG,Benefit template type. Used for directing the UI to show right fields,BENEFIT_TEMPLATE
PRC_COMBO_PROMOTION_CONFIG,Group code for the promotion. Stacking of promotions can be excluded within a group.Promotions are evaluated in sequence of their groups. Promotions across groups stack unless explicitly prevented by promotion exclusion codes,PROMO_GROUP
PRC_COMBO_PROMOTION_CONFIG,Min amount of qualifying items to be eligible for the promotion,MIN_QUAL_AMOUNT
PRC_COMBO_PROMOTION_CONFIG,Min units of qualifying items to be eligible for the promotion,MIN_QUAL_UNITS
PRC_COMBO_PROMOTION_CONFIG,"If highest price item should be used for qualification. If set to false, lowest price item is selected",USE_HIGHEST_UNIT_PRICE_FOR_Q
PRC_COMBO_PROMOTION_CONFIG,"Select individual units for qualifying for promotion. if set to false, the whole group is marked as used and will not be eligible for any other promotion",UNIT_LEVEL_QUAL_SELECTION
PRC_COMBO_PROMOTION_CONFIG,Indicates if items that are used for qualification should be excluded for targeting,EXCLUDE_QUAL_FROM_TARGET
PRC_COMBO_PROMOTION_CONFIG,Min unit price of an item for it to be considered as qualifying purchase,MIN_UNIT_PRICE_FOR_QUAL
PRC_COMBO_PROMOTION_CONFIG,Maximum unit price of an item for it to be considered as qualifying purchase,MAX_UNIT_PRICE_FOR_QUAL
PRC_COMBO_PROMOTION_CONFIG,Min unit price of an item for it to be considered as a target for promotion,MIN_UNIT_PRICE_FOR_TARGET
PRC_COMBO_PROMOTION_CONFIG,Maximum unit price of an item for it to be considered as a target for promotion,MAX_UNIT_PRICE_FOR_TARGET
PRC_COMBO_PROMOTION_CONFIG,Indicates if all items that qualify are automitically the target too,TARGET_SAME_AS_QUAL
PRC_COMBO_PROMOTION_CONFIG,Max units to apply promotion to for each redemption of a promotion. Promotion can have multiple redemptions,MAX_TARGET_UNITS
PRC_COMBO_PROMOTION_CONFIG,"Min units required to apply promotion to for each redemption of a promotion. If this many units are not available, no redemption will be done",MIN_TARGET_UNITS
PRC_COMBO_PROMOTION_CONFIG,"Select individual units for targeting for promotion. if set to false, the whole group is marked as used and will not be eligible for any other promotion",UNIT_LEVEL_TARGET_SELECTION
PRC_COMBO_PROMOTION_CONFIG,Use minimum target units required to apply promotion to allow remaining available for other promotions,MINIMIZE_TARGET_UNITS_USED
PRC_COMBO_PROMOTION_CONFIG,"Promotiom amount is calculated at header level (e.g., shipping charge discount). It can still be pro-rated but no individual target units selected",HEADER_LEVEL_PROMO
PRC_COMBO_PROMOTION_CONFIG,maximum number of redemptions for the promotion,MAX_REDEMPTIONS
PRC_COMBO_PROMOTION_CONFIG,"Once promotion amount is calcualted, pro-rate it across qualifying and target units",PRORATE_ACROSS_QUAL_AND_TARGET
PRC_COMBO_PROMOTION_CONFIG,Percentage amount to be applied as promotion. 0 indicates other types of benefits,BENEFIT_PERCENTAGE
PRC_COMBO_PROMOTION_CONFIG,Fixed amount of discount to be applied to each target unit. $x off every unit,BENEFIT_FIXED_DISC_PER_UNIT
PRC_COMBO_PROMOTION_CONFIG,results in a fixed price for each item. do something...get each of something for $x,BENEFIT_FIXED_PRICE_FOR_UNIT
PRC_COMBO_PROMOTION_CONFIG,results in a fixed price for the group. do something...get the whole group for $x,BENEFIT_FIXED_PRICE_FOR_GROUP
PRC_COMBO_PROMOTION_CONFIG,Target units are free,BENEFIT_FREE_UNIT
PRC_COMBO_PROMOTION_CONFIG,A fixed discount is applied to the whole group. It will be pro-rated. do something get $20 off shirts,BENEFIT_FIXED_DISC_FOR_GROUP
PRC_COMBO_PROMOTION_CONFIG,Promotion capped at this maximum amount for each redemption. 20% off. get upto $100 off your transaction,MAX_PROMO_AMOUNT
PRC_COMBO_PROMOTION_CONFIG,Promotion capped at this maximum amount for each redemption. 20% off. get upto $100 off your transaction,MAX_TARGET_AMOUNT
PRC_COMBO_PROMOTION_CONFIG,Currency code for the price record,CURRENCY_CODE
PRC_COMBO_PROMOTION_CONFIG,Date from which the promotion is active,EFFECTIVE_START_DATE
PRC_COMBO_PROMOTION_CONFIG,Date after which this Promotion will expire,EFFECTIVE_END_DATE
PRC_COMBO_PROMOTION_CONFIG,"If set to true, this promotion is stacked on top of other promos in order of stacking sequence",STACKABLE
PRC_COMBO_PROMOTION_CONFIG,Stacked promotions are applied in sequence and always apply on top price calculted after subtracting the previous applied promotion value. They always apply on current price. You can exclude sale items from consideration if so required but stackable promotions cannot be calculated using base price,STACK_SEQUENCE
PRC_COMBO_PROMOTION_CONFIG,"If set to true, sale items will be considered for the promotion",INCLUDE_SALE_ITEMS
PRC_COMBO_PROMOTION_CONFIG,This is a comma separated Promotion Id that are exception to the exlcude rules set above. Specific set of Promo ids can be called out that are allowed to be applied on top of these promos. * notation can be used to match any promo string. * matches all promos,EXCLUDE_EXCEPTIONS
PRC_COMBO_PROMOTION_CONFIG,For order header level promotions..Typically this would be shipping charge. The charge type to use used as the promo discount,CHARGE_TYPE
PRC_COMBO_PROMOTION_CONFIG,"Store group location id, indicating list of stores where this promo can be applied",PROMO_LOCATION_GROUP
PRC_COMBO_PROMOTION_CONFIG,Indicates if items that are used for qualification in other promos should be excluded for qualification in this promotion,PRC_EX_OTHER_PROMO_Q_FROM_Q
PRC_COMBO_PROMOTION_CONFIG,Indicates if items that are used for qualification in other promos should be excluded for targeting in this promotion,PRC_EX_OTHER_PROMO_Q_FROM_T
PRC_COMBO_PROMOTION_CONFIG,Indicates if items that are used for targeting in other promos should be excluded for qualification in this promotion,PRC_EX_OTHER_PROMO_T_FROM_Q
PRC_COMBO_PROMOTION_CONFIG,"Coupon can only be used X times per transaction - Integer, initial default 99. VALIDATION - deal record cannot be saved as null or 0.",COUPON_MAX_REDEMPTIONS
PRC_COMBO_PROMOTION_CONFIG,"If this falg is false, then entering a coupon one time can trigger multiple applications of the deal associated to that coupon. For combo deal, this will be limited only by the maxRedemptions setting. if this setting is true,then if a specific coupon is entered X times into a transaction, the associated deal cannot be applied more than X times. X is dynamically determined transactionally by the number of times per transaction the coupon is added.",COUPON_USE_DRIVES_PROMO
PRC_COMBO_PROMOTION_CONFIG,"This flag determines if the deal is eligible to be prompted as suggested deal when the defined criteria is met.  If this is not required, keep it false",ENABLE_PROMPTING
PRC_COMBO_PROMOTION_CONFIG,This is the minimum transaction amount to be met for prompting the deal as a suggested one.,PRC_MIN_QUAL_PROMPT_TRANS_AMT
PRC_COMBO_PROMOTION_CONFIG,Indicates the minimum number of qualifying units to be present  to suggest the deal.,PRC_MIN_QUALIFY_PROMPT_UNITS
PRC_COMBO_PROMOTION_CONFIG,"If set to true, this promotion will be applied only on the units which qualified for this promotion",RESTRICT_TO_QUALIFIED_UNITS
PRC_COMBO_PROMOTION_CONFIG,"If set to true, offer numbers will be generated for the deal",IS_OFFER_NUMBER_REQUIRED
PRC_COMBO_PROMOTION_CONFIG,"If set to true, offer numbers will be generated by price promo component(RnD Base). If set to false, offer numbers will be generated by third party then will be imported to RnD Base.",IS_OFFER_NUMBER_GENERATED
PRC_COMBO_PROMOTION_CONFIG,Indicates total number of offer numbers that will generated for the deal,COUNT_OF_OFFER_NUMBER
PRC_COMBO_PROMOTION_CONFIG,Indicates total number of redemptions that can be given to offer number in its entire lifetime.,OFFER_NUMBER_MAX_REDEMPTIONS
PRC_COMBO_PROMOTION_CONFIG,Contains a tag or a list of comma separated tags that user wants to assign to this deal. One use case of this assignment is that the tag will further define which deals to be excluded when this deal is applied based on the promo tag exclusions.,TAG_NAMES
PRC_COMBO_PROMOTION_CONFIG,Timezone of effectiveStartDate and effectiveEndDate,TIME_ZONE
PRC_COMBO_PROMOTION_CONFIG,Container reference number under which the offer number for the given promotion deal is created in the external system.,OFFER_REFERENCE_NUMBER
PRC_COMBO_PROMOTION_CONFIG,"If true, it means this is a bounceback promotion",BENEFIT_BOUNCEBACK
PRC_COMBO_PROMOTION_CONFIG,This holds the Bounceback coupon code or deal code. Deal code is provided when bounceback of is for issuing unique offer numbers.,BOUNCEBACK_CODE
PRC_COMBO_PROMOTION_CONFIG,The bounceback coupon text that will be presented and printed on the receipt,BOUNCEBACK_DESC
PRC_COMBO_PROMOTION_CONFIG,Apply on regular price,APPLY_ON_REGULAR_PRICE
PRC_COMBO_PROMOTION_CONFIG,"If set to true, full price items will be considered for the promotion evaluation",INCLUDE_FULL_PRICE_ITEMS
PRC_COMBO_PROMOTION_CONFIG,"If set to true, every redemption will be prorated on its own",PRORATE_PER_REDEMPTION
PRC_COMBO_PROMOTION_CONFIG,Defines the type of Promotion. Used by UI to manage categorization of Promos and display them correctly.,PROMO_TYPE_ID
PRC_COMBO_PROMOTION_CONFIG,Type of bounceback coupon that will be issued to the customer,BOUNCEBACK_COUPON_TYPE
